"PRICES-1","P-1","","ARPINO (Giuseppe Cesari d'Arpino, 1568-1640)","1585-91","1585 |e 1591","Arpino","Cesari, G.","CESARI, GIUSEPPE (CAVALIER D'ARPINO)","Italian","","Crucifixion with the Virgin and St. John; Crowning of the Virgin, Apostles at the Tomb","75 scudi for each of two frescoes","75      ","368 x 214 cm each","Fresco","Wall","3","","","Sacred","","Rome, S. Atanasio dei Greci","Santori, Giulio Antonio, Cardinal","Rome, S. Atanasio dei Greci","Röttgen, Herwarth: Il Cavalier Giuseppe Cesari D'Arpino, Rome: Ugo Bozzi, 2002, cat. 20-21","","",""
"PRICES-775","P-763","","ROMANELLI","1637","1637","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Putti with figures","576 scudi for 8 cartoons and 3 small oils","576","","Cartoons for eight tapestries","","","","","","","Vatican","Vatican","Bagnaia, Villa Lante (7 cartoons)","Pollak, Oskar: Die Kunsttätigkeit unter Urban VIII, Vienna: Filser, 1928-31, I, pp. 396-97, nos. 1458-63; Merz, J.M. Pietro da Cortona und sein Kreis : die Zeichnungen in Düsseldorf, 2005, p. 172","Romanelli's designs were for ""arazzi con il disegno de putti ad imit. di quelli di Raffaelle"". Weaving them cost about four times more than his fee","",""
"PRICES-776","P-764","","ROMANELLI","163?-40","163? |e 1640","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Marriage of Peleus and Thetis","800 scudi","800 ","320 x 660 cm [p.mi 30 incirca alto 15 incirca]","Oil","Easel","Crowd","","","Myth","","Rome, Barberini collection","Barberini, Francesco, Cardinal","Rome, Istituto Nazionale della Previdenza Sociale","Lavin, Marilyn Aronberg: Sevententh-Century Barberini Documents and Inventories of Art, New York: New York University Press, 1975, p. 36, doc. 285; Merz, J.M. Pietro da Cortona und sein Kreis : die Zeichnungen in Düsseldorf, 2005, pp. 176, 200","Painted as a pendant to Reni's Bacchus and Ariadne, which Romanelli himself had copied; its frame cost 185 scudi and its gilding another 140 scudi. A copy by Giuseppe Belloni in 1673 cost 175 scudi","",""
"PRICES-777","P-765","","ROMANELLI","1643","1643","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Christ's Entry into Jerusalem (?); Resurrection","270 scudi","270 ","","Cartoons for two tapestries","","","","","","","Vatican","Vatican","","Pollak, Oskar: Die Kunsttätigkeit unter Urban VIII, Vienna: Filser, 1928-31, I, p. 398, no. 1477; Lavin, Marilyn Aronberg: Sevententh-Century Barberini Documents and Inventories of Art, New York: New York University Press, 1975, p. 37, doc. 288","Each tapestry was 5 1/4 x 5 3/4 palmi (117 x 129) and cost 483/484 scudi to weave. Merz, 2005, p. 177, identifies one subject as Feed my Sheep rather than Christ's Entry into Jerusalem","",""
"PRICES-778","P-766","","ROMANELLI","1638-42","1638 |e 1642","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Presentation of the Virgin","1000 scudi","1000 ","ca. 720 x 420 cm","Oil on stucco","Altarpiece","5-10","","","Sacred","","Vatican, St. Peter's","Vatican, St. Peter's","Rome, S. Maria degli Angeli","Rice, Louise: The Altars and Altarpieces of New St. Peter's, Cambridge: Cambridge University Press, 1997, cat. SP. 5(b)","Romanelli's altarpiece replaced Passignano's of 1627, which also cost 1000 scudi, plus a 200 scudi bonus (Rice, 1997, cat. 5[a])","",""
"PRICES-779","P-767","","ROMANELLI","1639","1639","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","","50 scudi for two paintings","50    ","","Oil on copper","Easel","","","","","","Vatican, Palace","Vatican","","Pollak, Oskar: Die Kunsttätigkeit unter Urban VIII, Vienna: Filser, 1928-31, I, p. 393, no. 1433","","",""
"PRICES-780","P-768","","ROMANELLI","1639-40","1639 |e 1640","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Adoration of the Shepherds; Sibyls","150 scudi","150 ","","Fresco","Wall; pendentives","5-10","","","Sacred myth","","Rome, S. Eligio degli Orefici","S. Eligio degli Orefici","Rome, S. Eligio degli Orefici","Merz, J.M. Pietro da Cortona und sein Kreis : die Zeichnungen in Düsseldorf, 2005, p. 174","","",""
"PRICES-781","P-769","","ROMANELLI","1640","1640","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Coronation of the Virgin","250 scudi","250 ","","Fresco","Vault","3+","","","Sacred","","Rome, Oratorio dei Filippini","Rome, Oratorio dei Filippini","","Pollak, Oskar: Die Kunsttätigkeit unter Urban VIII, Vienna: Filser, 1928-31, I, p. 446, no. 1842","","",""
"PRICES-782","P-770","","ROMANELLI","1640","1640","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","","125 scudi","125 ","","Oil","Easel","","","","","","Vatican","Vatican","","Pollak, Oskar: Die Kunsttätigkeit unter Urban VIII, Vienna: Filser, 1928-31, I, p. 393, no. 1434","The fee, established by Bernini, was for unspecified diversi quadri","",""
"PRICES-783","P-771","","ROMANELLI","1643","1643","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","St. George","100 scudi","100 ","[quadro grande]","Oil","Easel","1 (?)","","","Sacred","","Bondeno (Ferrara), church","Barberini, Francesco, Cardinal","","Lavin, Marilyn Aronberg: Sevententh-Century Barberini Documents and Inventories of Art, New York: New York University Press, 1975, p. 35, doc. 277","","",""
"PRICES-784","P-772","","ROMANELLI","1642","1642","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Rest on the Flight into Egypt","100 (70?) scudi","100","210 x 150 cm","Oil","Altarpiece","4","","","Sacred","","Rome, S. Carlo alle Quattro Fontane","Barberini, Francesco, Cardinal","Rome, S. Carlo alle Quattro Fontane","Lavin, Marilyn Aronberg: Sevententh-Century Barberini Documents and Inventories of Art, New York: New York University Press, 1975, p. 37, doc. 289","Pollak, 1928-31, I, p. 105, no. 262, records the payment as 70 scudi","",""
"PRICES-785","P-773","","ROMANELLI","1643-44","1643 |e 1644","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Virgin and Child; Dream of Joseph; David; Salomon","300 scudi","300 ","","Cartoons for mosaics, tempera on canvas (?)","Lunettes","1 1/2; 2; 1; 1","","","Sacred","","Vatican, St. Peter's, Cappella della Madonna della Colonna","Vatican, St. Peter's","","Pollak, Oskar: Die Kunsttätigkeit unter Urban VIII, Vienna: Filser, 1928-31, II, p. 560, nos. 2253-55","The documents refer to ""li due Cartoni"" but Romanelli designed four lunettes. Execution of the mosaics by Calandra cost 840 scudi","",""
"PRICES-786","P-774","","ROMANELLI","1645","1645","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Assumption of the Virgin","300 scudi","300 ","650 x 350 cm","Oil","Altarpiece","5-10","","","Sacred","","Switzerland, St. Gall, Abbey church","Barberini, Francesco, Cardinal","Switzerland, St. Gall, Abbey church","Lavin, Marilyn Aronberg: Sevententh-Century Barberini Documents and Inventories of Art, New York: New York University Press, 1975, p. 37, doc. 290; Merz, J.M. Pietro da Cortona und sein Kreis : die Zeichnungen in Düsseldorf, 2005, p. 193","The canvas and priming cost 22 scudi; 6 ounces of ultramarine cost 30 scudi","",""
"PRICES-787","P-775","","ROMANELLI","S. 1649","1649","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Jacob and Rachel","S. 250 scudi","250","206 x 258 cm [palmi otto e dieci]","Oil","Easel","4 +","","","Sacred","","Messina, Antonio Ruffo collection","Ruffo, Antonio","","De Gennaro, Rosanna: Per il collezionismo del Seicento in Sicilia. L'inventario di Antonio Ruffo Principe della Scaletta, Pisa: Scuola Normale Superiore, 2003, p. 65, no. 312","Bought in Rome (directly from Romanelli?) and described as having ""4 figure grande, dui puttini e tre figure lontani""; shipping and a frame cost another 46 scudi [onze 20]","",""
"PRICES-788","P-776","","ROMANELLI","1651","1651","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","St. Mary Magdalene in the Desert","25 scudi","25 ","","Oil","Easel","1 (?)","","","Sacred","","Rome, Barberini collection","Barberini, Francesco, Cardinal","","Lavin, Marilyn Aronberg: Sevententh-Century Barberini Documents and Inventories of Art, New York: New York University Press, 1975, p. 37, doc. 291","Given to the Ambassador from Spain","",""
"PRICES-789","P-777","","ROMANELLI","1653","1653","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Mars, Venus, Mercury; Roman scenes; Allegories","ca. 1300 scudi [novecento moneta in oro]","1300","","Fresco","Ceiling; lunettes; pendentives","","","","Myth history allegory","","Rome, Palazzo Lante alla Sapienza","Lante della Rovere, Ippolito","Rome, Palazzo Lante alla Sapienza","Meccoli, Monica: ""Il Salone dipinto di Palazzo Lante alla Sapienza,"" in Decorazione e collezionismo a Roma nel Seicento. Vicende di artisti, committenti, mercanti, ed. Francesca Cappelletti, Rome: Gangemi, 2003, pp. 187-88 Meccoli, 2003, pp. 187-88","The payment was for ""tanto di pittura quanto di stucchi""","",""
"PRICES-790","P-778","","ROMANELLI","1654","1654","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","St. Mary Magdalene in the Desert; God the Father","60 scudi for two paintings","60    ","ca. 30 x 25 cm (Magdalene) [tela da testa]","Oil (God the Father on lapis lazuli)","Easel","1 (?) each","","","Sacred","","Rome, Barberini collection","Barberini, Francesco, Cardinal","","Lavin, Marilyn Aronberg: Sevententh-Century Barberini Documents and Inventories of Art, New York: New York University Press, 1975, p. 37, doc. 293","Given in 1654 to Lucretia Barberini","",""
"PRICES-791","P-779","","ROMANELLI","1654","1654","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","St. Mark","120 scudi","120 ","","Fresco","Apse","5","","","Sacred","","Rome, S. Marco","Barberini, Francesco, Cardinal","Rome, S. Marco","Merz, J.M. Pietro da Cortona und sein Kreis : die Zeichnungen in Düsseldorf, 2005, pp. 27, 182","","",""
"PRICES-792","P-780","","ROMANELLI","S. 1656","1656","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Puttino","S. 20 scudi","20","","Oil","Easel","1-2","","","Myth","","","Capocaccia, Mattia","","Lorizzo, Loredana: ""People and Practices in the Paintings Trade in Seventeenth-Century Rome,"" in Mapping Markets for Paintings in Europe, 1450-1750, ed. Neil De Marchi and Hans J. Van Miegroet, Turnhout: Brepols, 2006, p. 446, no. 36","Sold by the Roman dealer Mattia Capocaccia to Card. Francesco Maidalchini","",""
"PRICES-793","P-781","","ROMANELLI","1659","1659","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","The Presentation of the Virgin in the Temple; The Ecstasy of St. Teresa","350 scudi for two paintings","350    ","350 x 267 cm; 265 x 175 cm","Oil","Altarpieces","5-10 (Presentation); 4 (Teresa)","","","Sacred","","Rome, S. Maria Regina Coeli","Colonna Barberini, Anna","Rome, Convent of the Carmelitane Scalze","Merz, J.M. Pietro da Cortona und sein Kreis : die Zeichnungen in Düsseldorf, 2005, p. 185","","",""
"PRICES-794","P-782","","ROMANELLI","1660-62","1660 |e 1662","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Bacchus and Ariadne","800 scudi","800 ","314 x 720 cm [Quadro grande]","Oil","Easel","Crowd","","","Myth","","Rome, Barberini collection","Barberini, Francesco, Cardinal","English Royal collection, Edinburgh, Holyroodhouse (fragment)","Merz, J.M. Pietro da Cortona und sein Kreis : die Zeichnungen in Düsseldorf, 2005, pp. 199-200; Lavin, 1975, p. 37, doc. 294","A copy by Giuseppe Belloni in 1664-65 cost 170 scudi","",""
"PRICES-795","P-783","","ROMANELLI","E. 1661","1661","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Angelica Encountering Wounded Medoro","E. ca. 53 scudi [200 livres]","53","62 x 76 cm","Oil","Easel","3","","","Literary","","Paris, Card. Jules Mazarin (?)","","London, Denis Mahon collection","Michel, Patrick: Mazarin, prince des collectionneurs, Paris: Éditions de la Réunion des Musées nationaux, 1999, pp. 584-85, no. 1044","Mazarin inventory, Paris, 1661","",""
"PRICES-796","P-784","","ROMANELLI","E. 1661","1661","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Half Figure Crowed with Laurel","E. ca. 16 scudi [60 livres]","16","","Oil","Easel","1-2","","","","","Paris, Card. Jules Mazarin (?)","","","Michel, Patrick: Mazarin, prince des collectionneurs, Paris: Éditions de la Réunion des Musées nationaux, 1999, pp. 586-87, no. 1126","Mazarin inventory, Paris, 1661, as by ""Baccarelli"" but ""Romanelli"" in the 1653 inventory","",""
"PRICES-797","P-785","","ROMANELLI","E. 1661","1661","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Flora with Two Flying Putti","E. ca. 107 scudi [400 livres]","107","Oval","Oil","Easel","","","","Myth","","Paris, Card. Jules Mazarin (?)","","","Michel, Patrick: Mazarin, prince des collectionneurs, Paris: Éditions de la Réunion des Musées nationaux, 1999, pp. 590-91, no. 1195","Mazarin inventory, Paris, 1661","",""
"PRICES-798","P-786","","ROMANELLI","E. 1661","1661","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Fame and Victory","E. ca. 80 scudi [300 livres]","80","0val","Oil","Easel","","","","Allegory","","Paris, Card. Jules Mazarin (?)","","","Michel, Patrick: Mazarin, prince des collectionneurs, Paris: Éditions de la Réunion des Musées nationaux, 1999, pp. 590-91, no. 1197","Mazarin inventory, Paris, 1661","",""
"PRICES-799","P-787","","ROMANELLI","E. 1661","1661","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Justice; Prudence","E. ca 80 scudi [300 livres] for two paintings","80","","Oil","Easel","","","","Allegory","","Paris, Card. Jules Mazarin","","","Michel, Patrick: Mazarin, prince des collectionneurs, Paris: Éditions de la Réunion des Musées nationaux, 1999, pp. 590-91, no. 1182","Mazarin inventory, Paris, 1661","",""
"PRICES-800","P-788","","ROMANELLI","E. 1661","1661","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","Herodias with the Head of the Baptist","E. ca. scudi [200 livres]","200","115 x 96 (?) cm","Oil","Easel","","","","Sacred","","Paris, Card. Jules Mazarin","","Munich, Alte Pinakotek (?)","Michel, Patrick: Mazarin, prince des collectionneurs, Paris: Éditions de la Réunion des Musées nationaux, 1999, pp. 588-89, no. 1170; Loire, Stéphane: ""Quelques précisions sur les tableaux de la collection Mazarin,"" in Mazarin: les lettres et les arts, ed. Isabelle de Conihout and Patrick Michel, Paris: Monelle Hayot, 2006, pp. 168, 170","Mazarin inventory, Paris, 1661; Loire identifies it as probably the painting in Munich","",""
"PRICES-801","P-789","","ROMANELLI","1663","1663","Giovanni Francesco Romanelli","Romanelli, Giov.Fr.","ROMANELLI, GIOVANNI FRANCESCO","Italian","","St. James","20 scudi","20 ","","Oil","Easel","1 (?)","","","Sacred","","Rome, Barberini collection","Barberini, Francesco, Cardinal","","Lavin, Marilyn Aronberg: Sevententh-Century Barberini Documents and Inventories of Art, New York: New York University Press, 1975, p. 37, doc. 296","Although Romanelli died late in 1662, this work is cited as bought from him","",""
"PRICES-802","P-790","","RONCALLI Cristofano (1552-1626)","1576","1576","Cristofano Roncalli","Roncalli, Cr.","RONCALLI, CRISTOFORO (IL POMARANCIO)","Italian","","Virgin, Child, and Saints","60 scudi","60 ","201 x 145 cm","Oil","Altarpiece","4","","","Sacred","","Siena, Cathedral","Cathedral of Siena","Siena, Museo dell'Opera del Duomo","Kirwin, William Chandler: Christofano Roncalli (1551/52-1626). An Exponent of the Proto-Baroque. His Activity through 1605 (Ph. D. diss., Stanford University, 1972), Ann Arbor: U.M.I., 1972, cat. II; Chiappini di Sorio, Ileana: ""Cristoforo Roncalli detto il Pomarancio,"" in I Pittori bergamaschi dal XIII al XIX secolo. Il Seicento: I, Bergamo: Poligrafiche Bolis, 1983, p. 24 and cat. 59","","",""
"PRICES-803","P-791","","RONCALLI","1582-83","1582 |e 1583","Cristofano Roncalli","Roncalli, Cr.","RONCALLI, CRISTOFORO (IL POMARANCIO)","Italian","","Communion of St. Catherine; Gregory XI Reestablishing the Holy See in Rome","ca. 100 scudi [752 lire]","100","350 x 300 cm each","Oil","Altarpiece","Crowd (both)","","","Sacred","","Siena, Santuario di S. Caterina, Oratorio","Santuario di S. Caterina","Siena, Santuario di S. Caterina, Oratorio","Kirwin, William Chandler: Christofano Roncalli (1551/52-1626). An Exponent of the Proto-Baroque. His Activity through 1605 (Ph. D. diss., Stanford University, 1972), Ann Arbor: U.M.I., 1972, cat. VIII; Chiappini di Sorio, Ileana: ""Cristoforo Roncalli detto il Pomarancio,"" in I Pittori bergamaschi dal XIII al XIX secolo. Il Seicento: I, Bergamo: Poligrafiche Bolis, 1983, p. 24 and cat. 60","45 soldi were paid for the drawings, 48 lire for pigments and canvas, and 16.12 lire for porters and transportation from Rome","",""
"PRICES-804","P-792","","RONCALLI","1583","1583","Cristofano Roncalli","Roncalli, Cr.","RONCALLI, CRISTOFORO (IL POMARANCIO)","Italian","","","5 scudi","5 ","","","","","","","Sacred","","Rome, Arciconfraternità di S. Marcello","Arciconfraternità di S. Marcello","","Chiappini di Sorio, Ileana: ""Cristoforo Roncalli detto il Pomarancio,"" in I Pittori bergamaschi dal XIII al XIX secolo. Il Seicento: I, Bergamo: Poligrafiche Bolis, 1983, p. 24","This surprisingly small sum is cited as ""l'intiero pagamento della istoria dipinta sotto il coro sopra il banco del signor Vicario""","",""
"PRICES-805","P-793","","RONCALLI","1596-99","1596 |e 1599","Cristofano Roncalli","Roncalli, Cr.","RONCALLI, CRISTOFORO (IL POMARANCIO)","Italian","","Miracles of St. Philip Neri","ca. 20 to 25 scudi for each of twelve paintings","20; 25","145 x 54 cm (4); 127 x 45 cm (3); 145 x 101 cm (1); 183 x 110 cm (1)","Oil","Wall; ceiling; altarpiece","mostly 2 and 3, one 5-10","","","Sacred","","Rome, S. Maria in Vallicella, Chapel of St. Phililp Neri","S. Maria in Vallicella","Rome, S. Maria in Vallicella, Chapel of St. Phililp Neri","Kirwin, William Chandler: Christofano Roncalli (1551/52-1626). An Exponent of the Proto-Baroque. His Activity through 1605 (Ph. D. diss., Stanford University, 1972), Ann Arbor: U.M.I., 1972, pp. 519-20, doc. VII; Chiappini di Sorio, Ileana: ""Cristoforo Roncalli detto il Pomarancio,"" in I Pittori bergamaschi dal XIII al XIX secolo. Il Seicento: I, Bergamo: Poligrafiche Bolis, 1983, cat. 48","Some of the paintings are lost and the documentation of payments is fragmentary; three of the stretchers cost 1.4 scudi","",""
"PRICES-806","P-794","","RONCALLI","1599-1601","1599 |e 1601","Cristofano Roncalli","Roncalli, Cr.","RONCALLI, CRISTOFORO (IL POMARANCIO)","Italian","","God the Father","70 scudi","70 ","","Oil on copper","Altar tympanum","1-2","","","Sacred","","Rome, S. Giovanni in Laterano, Altar of the Holy Sacrament","S. Giovanni in Laterano","Rome, S. Giovanni in Laterano, Altar of the Holy Sacrament","Kirwin, William Chandler: Christofano Roncalli (1551/52-1626). An Exponent of the Proto-Baroque. His Activity through 1605 (Ph. D. diss., Stanford University, 1972), Ann Arbor: U.M.I., 1972, cat. XX; Chiappini di Sorio, Ileana: ""Cristoforo Roncalli detto il Pomarancio,"" in I Pittori bergamaschi dal XIII al XIX secolo. Il Seicento: I, Bergamo: Poligrafiche Bolis, 1983, cat. 34","","",""
"PRICES-807","P-795","","RONCALLI","1599-1601","1599 |e 1601","Cristofano Roncalli","Roncalli, Cr.","RONCALLI, CRISTOFORO (IL POMARANCIO)","Italian","","Angels (8)","200 scudi","200 ","","Cartoons for four mosaics","Pendentives","","","","Sacred","","Vatican, St. Peter's, dome pendentives","Vatican, St. Peter's","","Kirwin, William Chandler: Christofano Roncalli (1551/52-1626). An Exponent of the Proto-Baroque. His Activity through 1605 (Ph. D. diss., Stanford University, 1972), Ann Arbor: U.M.I., 1972, cat. XXI; Chiappini di Sorio, Ileana: ""Cristoforo Roncalli detto il Pomarancio,"" in I Pittori bergamaschi dal XIII al XIX secolo. Il Seicento: I, Bergamo: Poligrafiche Bolis, 1983, cat. 36","The payment to him of 1774 scudi (see 1599-1604) apparently included this payment","",""
"PRICES-808","P-796","","RONCALLI","1599-1603","1599 |e 1603","Cristofano Roncalli","Roncalli, Cr.","RONCALLI, CRISTOFORO (IL POMARANCIO)","Italian","","St. Catherine; St. Agnes; St. Cecilia","120 scudi","120 ","","Oil on stucco","Vault","1 each","","","Sacred","","Rome, S. Maria in Vallicella","S. Maria in Vallicella","Rome, S. Maria in Vallicella","Kirwin, William Chandler: Christofano Roncalli (1551/52-1626). An Exponent of the Proto-Baroque. His Activity through 1605 (Ph. D. diss., Stanford University, 1972), Ann Arbor: U.M.I., 1972, cat. XIX; Chiappini di Sorio, Ileana: ""Cristoforo Roncalli detto il Pomarancio,"" in I Pittori bergamaschi dal XIII al XIX secolo. Il Seicento: I, Bergamo: Poligrafiche Bolis, 1983, cat. 49","The surrounding stuccoes designed by F. Guerra cost 270 scudi, with the gilding","",""
"PRICES-809","P-797","","RONCALLI","1599-1604","1599 |e 1604","Cristofano Roncalli","Roncalli, Cr.","RONCALLI, CRISTOFORO (IL POMARANCIO)","Italian","","Death of Sapphira","800 scudi","800 ","769 x 427 cm","Oil on slate","Altarpiece","5-10","","","Sacred","","Vatican, St. Peter's","Vatican, St. Peter's","Rome, S. Maria degli Angeli","Chappell, Miles L. and W. Chandler Kirwin: ""A Petrine Triumph: the Decoration of the Navi Piccole in San Pietro under Clement VIII,"" Storia dell'arte, no. 21, 1974, pp. 161-62, doc. V.B; Chiappini di Sorio, Ileana: ""Cristoforo Roncalli detto il Pomarancio,"" in I Pittori bergamaschi dal XIII al XIX secolo. Il Seicento: I, Bergamo: Poligrafiche Bolis, 1983, cat. 45","111.5 scudi of the fee was spent on ultramarine","",""
"PRICES-810","P-798","","RONCALLI","1599-1604","1599 |e 1604","Cristofano Roncalli","Roncalli, Cr.","RONCALLI, CRISTOFORO (IL POMARANCIO)","Italian","","Fathers of the Church (4); Old Testament Prophets (2); The Visitation","1774 scudi plus 340 scudi for unidentified work","1774; 340","","Cartoons for eight mosaics","Pendentives; lunettes","1 (each pendentive); 2 (each Prophet); 2 1/2 (Visitation)","","","Sacred","","Vatican, St. Peter's, Cappella Clementina","Vatican, St. Peter's","","Pollak, Oskar: ""Ausgewählte Akten zur Geschichte der römischen Peterskirche (1535-1621),"" Jahrbuch der königlich preuszischen Kunstsammlungen, XXXVI, 1915, Beiheft, p. 113; Chiappini di Sorio, Ileana: ""Cristoforo Roncalli detto il Pomarancio,"" in I Pittori bergamaschi dal XIII al XIX secolo. Il Seicento: I, Bergamo: Poligrafiche Bolis, 1983, pp. 26, 28 and cat. 37","The payment was ""per tutte l'opere fatte da lui de' Cartoni, ed altre fatiche per il musaico della Clementina, e li triangoli, angeli, recinti, e chiavi sotto la Cupola, e per il Ciborio conforme alla stima fatta dal Cav.re Franco. Vanni e Domenico Passignani"". The payment for Roncalli's  Death of Sapphira was separate","",""
"PRICES-811","P-799","","RONCALLI","1600-01","1600 |e 1601","Cristofano Roncalli","Roncalli, Cr.","RONCALLI, CRISTOFORO (IL POMARANCIO)","Italian","","The Assumption of the Virgin with Sts. Matthew and Francis","150 scudi","150 ","335 x 200 cm","Oil on slate","Altarpiece","5","","","Sacred","","Rome, Palazzo Antici-Mattei di Giove","Mattei, Asdrubale","Rome, Palazzo Antici-Mattei di Giove","Kirwin, William Chandler: Christofano Roncalli (1551/52-1626). An Exponent of the Proto-Baroque. His Activity through 1605 (Ph. D. diss., Stanford University, 1972), Ann Arbor: U.M.I., 1972, cat. XXIII; Chiappini di Sorio, Ileana: ""Cristoforo Roncalli detto il Pomarancio,"" in I Pittori bergamaschi dal XIII al XIX secolo. Il Seicento: I, Bergamo: Poligrafiche Bolis, 1983, p. 26 and cat. 55","Mattei offered 100 scudi but agreed to Roncalli's higher request","",""
"PRICES-812","P-800","","RONCALLI","1602","1602","Cristofano Roncalli","Roncalli, Cr.","RONCALLI, CRISTOFORO (IL POMARANCIO)","Italian","","The Virgin and Child with Sts. Andrew and Gregory","200 scudi","200 ","273 x 177 cm","Oil on stucco","Altarpiece","4","","","Sacred","","Rome, S. Gregorio Magno, Oratory of S. Andrea","Baronio, Cesare, Cardinal","Rome, S. Gregorio Magno, Oratory of S. Andrea","Kirwin, William Chandler: Christofano Roncalli (1551/52-1626). An Exponent of the Proto-Baroque. His Activity through 1605 (Ph. D. diss., Stanford University, 1972), Ann Arbor: U.M.I., 1972, cat. XXVI; Chiappini di Sorio, Ileana: ""Cristoforo Roncalli detto il Pomarancio,"" in I Pittori bergamaschi dal XIII al XIX secolo. Il Seicento: I, Bergamo: Poligrafiche Bolis, 1983, cat. 42","","",""
"PRICES-813","P-801","","RONCALLI","1604-06","1604 |e 1606","Cristofano Roncalli","Roncalli, Cr.","RONCALLI, CRISTOFORO (IL POMARANCIO)","Italian","","Nativity","ca. 200 scudi [240 ducats]","200","322 x 205 cm","Oil","Altarpiece","4","","","Sacred","","Naples, Chiesa dei Gerolamini, Cappella Ruffo","Ruffo, Caterina","Naples, Chiesa dei Gerolamini, Cappella Ruffo","Kirwin, William Chandler: Christofano Roncalli (1551/52-1626). An Exponent of the Proto-Baroque. His Activity through 1605 (Ph. D. diss., Stanford University, 1972), Ann Arbor: U.M.I., 1972, cat. XXXII; Chiappini di Sorio, Ileana: ""Cristoforo Roncalli detto il Pomarancio,"" in I Pittori bergamaschi dal XIII al XIX secolo. Il Seicento: I, Bergamo: Poligrafiche Bolis, 1983, pp. 28, 30 and cat. 14","The canvas cost an additional 12 scudi","",""
"PRICES-814","P-802","","RONCALLI","1604-05","1604 |e 1605","Cristofano Roncalli","Roncalli, Cr.","RONCALLI, CRISTOFORO (IL POMARANCIO)","Italian","","The Virgin Giving Her Cloak to St. Simon Stock; God the Father","300 scudi for two paintings","300    ","380 x 220 cm","Oil","Altarpiece; tympanum","5-10; 1","","","Sacred","","Rome, S. Maria della Scala","S. Maria della Scala","Rome, S. Maria della Scala","Kirwin, William Chandler: Christofano Roncalli (1551/52-1626). An Exponent of the Proto-Baroque. His Activity through 1605 (Ph. D. diss., Stanford University, 1972), Ann Arbor: U.M.I., 1972, cat. XXX; Chiappini di Sorio, Ileana: ""Cristoforo Roncalli detto il Pomarancio,"" in I Pittori bergamaschi dal XIII al XIX secolo. Il Seicento: I, Bergamo: Poligrafiche Bolis, 1983, cat. 47","","",""
