"GERMANINV-343","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","121","0121","A. Pesne 1744","","PESNE, ANTOINE","","French","","","","","","Portrait von Mademoisell Barbarini, verehelichte Frau von Coccey; ganze Figur, Lebens=Grösse, auf Leinewand gemahlt.  Anno 1744","Portrait von Mademoisell Barbarini","","","61BB2 CAMPANINI, BARBARA 11","Campanini, Barbara","NEW","Gemälde","auf Leinwand","Höhe 7 Fuss 9 Zoll, Breite 5 Fuss 1 Zoll","","1744 (datiert)","","","","","","","","","","","","",""
"GERMANINV-344","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","120","0120","A. Pesne","","PESNE, ANTOINE","","French","","","","","","Portrait von der Fräul. von Schöningen, sie stehet am Tische, in der rechten Hand hat sie einen kleinen Taschen=Spiegel; Kniestück, Lebens=Grösse, auf Leinewand gemahlt, besonders schön","Portrait von der Fräul. von Schöningen","","","61BB2 SCHÖNINGEN 11","Schöningen","NEW","Gemälde","auf Leinwand","Höhe 5 Fuss 6 Zoll, Breite 4 Fuss 2 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-345","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","119","0119","A. Pesne","","PESNE, ANTOINE","","French","","","","","","Portrait von der Fräul. von Pannewitz, als eine Schäferin in weissen Atlas gekleidet, ein Kniestück, Lebens=Grösse, auf Leinewand gemahlt","Portrait von der Fräul. von Pannewitz","","","61BB2 PANNEWITZ, VON 11","Pannewitz, von","NEW","Gemälde","auf Leinwand","Höhe 5 Fuss, Breite 3 Fuss 9 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-346","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","118","0118","A. Pesne","","PESNE, ANTOINE","","French","","","","","","Portrait von der Fräul. von Busch; Eine sitzende Figur, Kniestück, Lebensgrösse, auf Leinewand gemahlt, sehr schön","Portrait von der Fräul. von Busch","","","61BB2 BUSCH, VON 11","Busch, von","NEW","Gemälde","auf Leinwand","Höhe 5 Fuss 6 Zoll, Breite 4 Fuss 2 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-347","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","117","0117","A. Pesne","","PESNE, ANTOINE","","French","","","","","","Portrait Ihro Majestät der Königin von Schweden; ein Kniestück, Lebens=Grösse, auf Leinewand gemahlt","Portrait Ihro Majestät der Königin von Schweden","","","61BB11 : 44BB113 SWEDEN","Unknown: Queen of Sweden","","Gemälde","auf Leinwand","Höhe 5 Fuss, Breite 3 Fuss 9 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-348","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","116","0116","A. Pesne","","PESNE, ANTOINE","","French","","","","","","Portrait Ihro Majestät des Höchstseeligen Königes von Preussen; ganze Figur, auf Leinewand gemahlt","Portrait Ihro Majestät des Höchstseeligen Königes von Preussen","","","61B2 FREDERICK, KING OF PRUSSIA 11","Frederick, King of Prussia","","Gemälde","auf Leinwand","Höhe 4 Fuss 8 Zoll, Breite 3 Fuss 2 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-349","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","115","0115","Anthon Pesne","","PESNE, ANTOINE","","French","","","","","","Die Geburth Christi. *) [Evangelium Lucä, 2 Cap. vers 15. 16.] ganze Figuren auf Leinewand gemahlt.  Es ist eine besonders schöne Composition und Haltung im Colorit","Die Geburth Christi","","","73B13","Mary, Joseph and the new-born Christ (Nativity)","","Gemälde","auf Leinwand","Höhe 1 Fuss 8 Zoll, Breite 2 Fuss 6 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-350","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","114","0114","Corneille","Johann Fyt","CORNEILLE","FYT, JAN","Unknown","Flemish","","","und Fyt","und Corneille","Diana schlafend mit ihren Nymphen; ganze Figuren, Lebens=Grösse gemahlt.  Das Wild und das Federvieh ist besonders schön und von Johann Fyt","Diana schlafend mit ihren Nymphen","","","92C3521","Diana bathing with her nymphs","","Gemälde","","Höhe 7 Fuss 6 Zoll, Breite 9 Fuss 9 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-351","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","113","0113","Pater","","PATER, JEAN BAPTISTE JOSEPH","","French","","","","","","Eine Gesellschaft von Soldaten, welche vor ihren Zeltern sitzen und spielen; Auf Leinewand gemahlt","Eine Gesellschaft von Soldaten","","","45B","Soldier","","Gemälde","auf Leinwand","Höhe 1 Fuss 7 Zoll, Breite 1 Fuss 10 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-352","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","112","0112","Lancret","","LANCRET, NICOLAS","","French","","","","","","Der Compagnon zum vorigen Stücke, eine Bande Strassenräuber; auf Leinewand gemahlt","Der Compagnon zum vorigen Stücke","Pendant zu Nr. 111","","99","UNIDENTIFIED","","Gemälde","auf Leinwand","Höhe 1 Fuss 2 Zoll, Breite 11 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-353","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","111","0111","Nicolas Lancret","","LANCRET, NICOLAS","","French","","","","","","Eine Esquise, es stellt Reisende vor; auf Leinewand gemahlt","Eine Esquise, es stellt Reisende vor","","","99","UNIDENTIFIED","","Gemälde","auf Leinwand","Höhe 1 Fuss 2 Zoll, Breite 11 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-354","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","110","0110","Gazes","","CAZES, PIERRE JACQUES","","French","","","","","","Eine Venus mit Cupidons; ganze Figuren auf Leinewand gemahlt","Eine Venus mit Cupidons","","","92C4 : 92D1916","Venus with Cupids","","Gemälde","auf Leinwand","Höhe 2 Fuss 6 Zoll, Breite 3 Fuss 3 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-355","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","109","0109","Carl de la Fosse","","LAFOSSE, CHARLES DE","","French","","","","","","Rebecca giebt Abrahams Knecht zu trinken; **) [1 Buch Mosis, 24 Cap. vers 18]; ganze Figuren, auf Leinewand gemahlt","Rebecca giebt Abrahams Knecht zu trinken","","","71C2131","Rebecca at the Well","","Gemälde","auf Leinwand","Höhe 3 Fuss 1 Zoll, Breite 3 Fuss 11 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-356","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","108","0108","Carl de la Fosse","","LAFOSSE, CHARLES DE","","French","","","","","","Die Tochter Pharaonis findet Mosis; *) [2 Buch Mosis, 2 Cap. vers 5. 6. 7. 8.] ganze Figuren auf Leinewand gemahlt","Die Tochter Pharaonis findet Mosis","","","71E1124","The Finding of Moses: Pharaoh's daughter discovers the child floating on the water","","Gemälde","auf Leinwand","Höhe 3 Fuss 1 Zoll, Breite 3 Fuss 11 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-357","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","107","0107","Nicolas Poussin","","POUSSIN, NICOLAS","","French","","","","","","Ein sitzendes Frauenzimmer mit etlichen Kindern umgeben, zu ihren füssen lieget der Neid; ganze Figuren auf Leinewand gemahlt","Ein sitzendes Frauenzimmer mit etlichen Kindern umgeben","","","42A3","Mother and Child","","Gemälde","auf Leinwand","Höhe 4 Fuss 5 Zoll, Breite 3 Fuss 4 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-358","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","106","0106","Simon Vuet","","VOUET, SIMON","","French","","","","","","Hercules zwischen denen Tugenden und Lastern; halbe Figuren, Lebensgrösse, auf Leinewand gemahlt","Hercules zwischen denen Tugenden und Lastern","","","94L71","Hercules as personification of Virtue","","Gemälde","auf Leinwand","Höhe 5 Fuss, Breite 7 Fuss 7 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-359","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","105","0105","J. de Wytt","","WIT, JACOB DE","","Dutch","","","","","","Eine allegorische Vorstellung; auf der Republic Holland; Ganze Figuren, auf Holz gemahlt.  De Wytt hat diese Eyquise zu einem grossen Gemählde verfertiget; Dieses Stück ist besonders, weil er beständig nichts als Grau in Grau gemahlt hat; wodurch dieses grosse Genie sich einen unsterblichen Ruhm erworben hat","Eine allegorische Vorstellung","","","51","Allegory","","Gemälde","auf Holz","Höhe 1 Fuss 4 Zoll, Breite 11 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-360","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","104","0104","Torenflied","","TOORENVLIET, JACOB","","Dutch","","","","","","Ein Geistlicher der in einem Buche lieset; halbe Figur auf Holz gemahlt","Ein Geistlicher der in einem Buche lieset","","","11P3121 : 49N@49N","Priest Reading@Reading","","Gemälde","auf Holz","Höhe 11 Zoll, Breite 9 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-361","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","103","0103","Franz Mieris","","MIERIS, FRANS VAN (THE ELDER)","","Dutch","","","","","","Ein sitzendes Frauenzimmer, neben ihr zur rechten ein Mannsbild, ein kleiner Hund will ihr auf den Schooss springen; halbe Figuren auf Holz gemahlt","Ein sitzendes Frauenzimmer","","","31D15","Woman","","Gemälde","auf Holz","Höhe 11 Zoll, Breite 9 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-362","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","102","0102","Philepp Wouvermann","Peter Wouvermann","WOUWERMAN, PHILIPS","WOUWERMAN, PIETER","Dutch","Dutch","","","und Wouwerman, Pieter","und Wouwerman, Ph.","Ein Tournier nebst eine zahlreichen Mascarade; auf Leinewand gemahlt.  Dieses Stück ist wegen seiner Schönheit fast unschätzbar, und es hat dieeltenheit, dass alle beyde Brüder, Philipp und Peter Wouvermann daran gearbeitet haben; Es ist fast nicht möglich die Anzahl der Figuren zu zehlen, und alle sind sie doch mit der grössten Schönheit und Vollkommenheit der Kunst ausgedrückt, so das dieses Stück allein ein Cabinett ausmachen kann, und in der besten Sammlung aufgehoben zu werden verdienet","Ein Tournier nebst eine zahlreichen Mascarade","","","43C3963","Tournament","","Gemälde","auf Leinwand","Höhe 4 Fuss 8 Zoll, Breite 7 Fuss 4 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-363","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","101","0101","Wouvermann","","WOUWERMAN","","Dutch","","","","","","Eine Schmiede, alwo einen Pferde die Hufeisen aufgeleget werden; Auf Kupfer gemahlt","Eine Schmiede, alwo einen Pferde die Hufeisen","","","47B111 (+1)","Smithy","","Gemälde","auf Kupfer","Höhe 1 Fuss 2 Zoll, Breite 1 Fuss 8 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-364","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","100","0100","Wouvermann","","WOUWERMAN","","Dutch","","","","","","Ein Wagen welcher aufgeladen wird; auf Holz gemahlt","Ein Wagen welcher aufgeladen wird","","","99","UNIDENTIFIED","","Gemälde","holz","Höhe 1 Fuss 3 Zoll, Breite 1 Fuss 5 Zoll","","","","","","","","","","","","","","","Im Katalog der Sammlung Eimbke 1761 (BBF 31) wird das Gemälde unter Hinweis auf die Sammlung Gotzkowsky als Nr. 26 verzeichnet."
"GERMANINV-365","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","99","0099","Philipp Wouvermann","","WOUWERMAN, PHILIPS","","Dutch","","","","","","Ein Reuther galloppiret.  Dieses ist ein extra schönes Cabinets=Stück, auf Holz gemahlt","Ein Reuther galloppiret.","","","99","UNIDENTIFIED","","Gemälde","holz","Höhe 1 Fuss 2 Zoll, Breite 1 Fuss 3 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-366","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","98","0098","Peter Neeffs 1616","","NEEFFS, PEETER (THE ELDER)","","Flemish","","","","","","Der Compagnion zum vorigen Stück; auch das Innere einer Kirche; Es ist ein Nacht=Stück, bewundernswürdig schön, auf Holz gemahlt.  Peter Neeffs ist einer der grössten Mahler in dieser Art gewesen, diese beyden ausnehmend schöne Cabinets=Stücke, hat er Anno 1616 verfertiget","Das Innere einer schönen Gothischen Kirche","Pendant zu Nr. 97","","11Q713","Church Interior","","Gemälde","auf Holz","Höhe 1 Fuss 4 Zoll, Breite 2 Fuss 1 Zoll","","1616 (datiert)","","","","","","","","","","","","","Im Katalog der Sammlung Eimbke 1761 (BBF 31) wird das Gemälde unter Hinweis auf die Sammlung Gotzkowsky als Nr. 13 verzeichnet"
"GERMANINV-367","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","97","0097","Peter Neeffs 1616","","NEEFFS, PEETER (THE ELDER)","","Flemish","","","","","","Das Innere einer schönen Gothischen Kirche; mit vielen Figuren auf Holz gemahlt","Das Innere einer schönen Gothischen Kirche","","","11Q713","Church Interior","","Gemälde","auf Holz","Höhe 1 Fuss 4 Zoll, Breite 2 Fuss 1 Zoll","","1616 (datiert)","","","","","","","","","","","","","Im Katalog der Sammlung Eimbke 1761 (BBF 31) wird das Gemälde unter Hinweis auf die Sammlung Gotzkowsky als Nr. 12 verzeichnet.  Zur Datierung siehe Eintrag Nr. 98."
"GERMANINV-368","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","96","0096","Jacob de Wytt","","WIT, JACOB DE","","Dutch","","","","","","Der Compagnon zum vorigen Stück, auch auf Holz gemahlt...[gekürzt]","Ein Baccanal von verschiedene Kinder","","","92L191","Thiasos, i.e. Bacchus' revel-rout, bacchanal without Bacchus","","Gemälde","auf Holz","Höhe 1 Fuss 8 Zoll, Breite 2 Fuss 5 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-369","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","95","0095","Jacob de Wytt","","WIT, JACOB DE","","Dutch","","","","","","Ein Baccanal von verschiedene Kinder; grau in grau auf Holz gemahlt","Ein Baccanal von verschiedene Kinder","","","92L191","Thiasos, i.e. Bacchus' revel-rout, bacchanal without Bacchus","","Gemälde","auf Holz","Höhe 1 Fuss 8 Zoll, Breite 2 Fuss 5 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-370","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","94","0094","Emanuel de Witt","","WITTE, EMANUEL DE","","Dutch","","","","","","Die Auferweckung Lazari **) [ Evangelium St. Johannes 11 Cap. Vers 42. 43. 44]; ganze Figuren, auf Holz gemahlt.  Diese beiden Bilder [Nr 93 und 94] sind von reicher Composition... [gekürzt]","Die Auferweckung Lazari","","","73C523","Raising of Lazarus ('Lazarus, come out')","","Gemälde","auf Holz","Höhe 1 Fuss 6 Zoll, Breite 1 Fuss 11 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-371","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","93","0093","Emanuel de Witt","","WITTE, EMANUEL DE","","Dutch","","","","","","Christus im zwölfjährigen Alter unter denen Lehrern im Tempel *) [ Evangel. St. Lucä, 2 Cap. Vers 46. 47. 48]; ganze Figuren, auf Holz gemahlt","Christus im zwölfjährigen","","","73B73","Education of the Christ-child","","Gemälde","auf Holz","Höhe 1 Fuss 7 Zoll, Breite 1 Fuss 3 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-372","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","92","0092","Beerstraten","","BEERSTRATEN","","Dutch","","","","","","Ein Winter=Stück; Es ist eine schöne Gegend mit einer alten Kirche, auf dem Wege nach Haarlem; die Figuren sind sehr schön, wie denn auch der Schnee und die kalte Luft ist besonders mit vieler Kunst ausgedruckt.  Es ist auf Leinewand gemahlt.  Dieses Stück machet seinen Meister grosse Ehre, und man kann fast nichts natürlichers und schöneres in dieses Art sehen, Isack Ostade und Philipp Wouwermann haben niemahls etwas schöneres verfertiget","Ein Winter=Stück","","","23F41","Landscape symbolizing winter; winter landscape","","Gemälde","auf Leinwand","Höhe 3 Fuss 1 Zoll, Breite 3 Fuss 10 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-373","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","91","0091","Abraham Bloemart","","BLOEMAERT, ABRAHAM","","Dutch","","","","","","Eine Erndte, von weitem siehet man Korn schneiden, voran lieget einer und schläft; desgleichen ein Bauer=Mädgen, welche sich vor Müdigkeit ausdehnt; ganze Figuren, Lebens=Grösse, auf Leinewand gemahlt.  In diesem Stücke ist viel natürliches ausgedruckt","Eine Erndte, von weitem siehet man Korn schneiden","","","47I111 WHEAT@47I14","Wheat@Harvest","","Gemälde","auf Leinwand","Höhe 5 Fuss 8 Zoll, Breite 6 Fuss 9 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-374","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","90","0090","Abraham Bloemaert","","BLOEMAERT, ABRAHAM","","Dutch","","","","","","Diana fast von der Seite, neben ihr ein kleiner Cupido, halbe Figur, auf Holz gemahlt","Diana fast von der Seite","","","92C3","Diana (Artemis)","","Gemälde","auf Holz","Höhe 2 Fuss 6 Zoll, Breite 2 Fuss","","","","","","","","","","","","","","","Im Katalog der Sammlung Eimbke 1761 (BBF 31) wird das Gemälde unter Hinweis auf die Sammlung Gotzkowsky als Nr. 17 verzeichnet."
"GERMANINV-375","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","89","0089","Limbourg","","LIMBORCH, HENDRIK VAN","","Dutch","","","","","","Die keusche Susanna, ganze Figuren auf Holz gemahlt","Die keusche Susanna, ganze Figuren","","","71P4121","The Elders Spying Upon Susanna","","Gemälde","auf Holz","Höhe 2 Fuss 1 Zoll, Breite 1 Fuss 7 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-376","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","88","0088","C. A. van der Werff","","WERFF, ADRIAEN VAN DER","","Dutch","","","","","","Die Familie Christi, ganze Figuren, auf Holz gemahlt.  Dieses ist eines derer schönsten Gemählde von van der Werff, und wer seinen fast unnachahmlichen Pinsel kennet, wird dieses Stück voller Kunst und Fleiss finden, und besonders bewundern","Die Familie Christi","","","73B81","Holy Family (Alone), 'Trinitas terrestris'","","Gemälde","auf Holz","Höhe 2 Fuss 9 Zoll, Breite 1 Fuss 11 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-377","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","87","0087","Chevalier Adrian van der Werff","","WERFF, ADRIAEN VAN DER","","Dutch","","","","","","Cimon und Pera, wie sie ihrem alten Vater im Gefängniss mit ihrer Brust ernähret; ganze Figuren, auf Holz gemahlt","Cimon und Pera","","","42B41","Pero Suckling Cimon ('Caritas romana')","","Gemälde","auf Holz","Höhe 1 Fuss 8 Zoll, Breite 1 Fuss 4 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-378","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","86","0086","Brecklenkam","","BREKELENCAM, QUIRINGH GERRITSZ. VAN","","Dutch","","","","","","Eine Amme mit einem Kinde, neben ihr stehet die Wiege, auf Holz gemahlt","Eine Amme mit einem Kinde","","","49G43","Nurse","","Gemälde","auf Holz","Höhe 1 Fuss 8 Zoll, Breite 1 Fuss 3 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-379","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","85","0085","Wilhelm Mieris","","MIERIS, WILLEM VAN","","Dutch","","","","","","Ein Mahler in seiner Arbeits=Stube im Schlaf=Rocke, mit einer rauchen Mütze auf; Ein schönes Cabinet=Stück, auf Holz gemahlt","Ein Mahler in seiner Arbeits=Stube im Schlaf=Rocke","","","48C511","Painter at Work, in his Studio","","Gemälde","auf Holz","Höhe 1 Fuss 7 Zoll, Breite 1 Fuss 3 Zoll","","","","","","","","","","","","","","","Im Katalog der Sammlung Eimbke 1791 (BBF 31) wird das Gemälde unter Hinweis auf die Sammlung Gotzkowsky als Nr. 28 verzeichnet."
"GERMANINV-380","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","84","0084","Gerhard Dov","","DOU, GERARD","","Dutch","","","","","","Zwey sitzende Frauenzimmer, die eine weiss die andere gelb gekleidet, vor ihnen stehet ein kleines Kind, hinter ihnen ein alter Mann; ganze Figuren, fast Lebens=Grösse, auf Leinewand gemahlt","Zwey sitzende Frauenzimmer","","","31D15 : 31A235","Woman Sitting","","Gemälde","auf Leinwand","Höhe 4 Fuss 8 Zoll, Breite 5 Fuss 10 Zoll","","","","","","","","","","","","","","","Im Katalog der Sammlung Eimbke 1761 (BBF 31) wird das Gemälde unter Hinweis auf die Sammlung Gotzkowsky als Nr. 14 verzeichnet."
"GERMANINV-381","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","83","0083","Everdingen","","EVERDINGEN, ALLART VAN","","Dutch","","","","","","Ein Wasserfall, welcher von grünen Hügeln kommt; extra schön auf Leinewand gemahlt","Ein Wasserfall","","","25H216","Waterfall","","Gemälde","auf Leinwand","Höhe 2 Fuss 9 Zoll, Breite 2 Fuss 5 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-382","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","82","0082","Everdingen","","EVERDINGEN, ALLART VAN","","Dutch","","","","","","Eine Landschaft die eine bergige Gegend vorstellt, im Thal fliesset ein Bach welcher eine Mühle treibet; auf Leinwand gemahlt","Eine Landschaft die eine bergige Gegend vorstellt","","","25H1","Landscape in the Temperate Zone","","Gemälde","auf Leinwand","Höhe 2 Fuss 7 Zoll, Breite 3 Fuss 6 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-383","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","81","0081","Aldert van Everdingen","","EVERDINGEN, ALLART VAN","","Dutch","","","","","","Eine extra schöne grosse Landschaft; auf Leinewand gemahlt","Eine extra schöne grosse Landschaft","","","25H1","Landscape in the Temperate Zone","","Gemälde","auf Leinwand","Höhe 4 Fuss 3 Zoll, Breite 6 Fuss 1 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-384","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","80","0080","Jacob Ruysdahl","","RUISDAEL, JACOB VAN","","Dutch","","","","","","Eine schöne Landschafr und Dorf; gut conservirt, auf Holz gemahlt","Eine schöne Landschafr und Dorf","","","25H1","Landscape in the Temperate Zone","","Gemälde","auf Holz","Höhe 1 Fuss 3 Zoll, Breite 2 Fuss 3 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-385","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","79","0079","Breugel","","BRUEGHEL, JAN (THE ELDER)","","Flemish","","","","","","Der Compagnon zum vorigen Stück, eine Gegend in welcher ein Dorf und viele Figuren; auf Holz gemahlt.  Dieses Meisters Gemählde werdem öfters von Liebhabern sehr gesucht","Eine Landschaft","Pendant zu Nr. 78","","25H1","Landscape in the Temperate Zone","","Gemälde","auf Holz","Höhe 1 Fuss 2 Zoll, Breite 8 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-386","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","78","0078","Breugel","","BRUEGHEL, JAN (THE ELDER)","","Flemish","","","","","","Eine Landschaft, welche ein Dorf am Ufer eines Flusses vorstellet; Auf Holz gemahlt","Eine Landschaft","","","25H1","Landscape in the Temperate Zone","","Gemälde","auf Holz","Höhe 1 Fuss 2 Zoll, Breite 8 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-387","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","77","0077","Johann David de Heem","","HEEM, JAN DAVIDSZ. DE","","Dutch","","","","","","Ein extra schönes Frucht=Stück; auf Leinwand gemahlt [gekürzt]","Ein extra schönes Frucht=Stück","","","41E1 : 41C653","Still Life with Fruit","","Gemälde","auf Leinwand","Höhe 2 Fuss 4 Zoll, Breite 3 Fuss 1 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-388","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","76","0076","Nicolas Berchem","","BERCHEM, NICOLAES PIETERSZ.","","Dutch","","","","","","Ein Berg auf welchem eine Säule stehet, unten sind Figuren und Vieh.  Dieses ist eines der schönsten Cabinets=Stücke von diesem Meister, auf Holz gemahlt","Ein Berg auf welchem eine Säule stehet","","","25H11","Landscape with Mountains","","Gemälde","auf Holz","Höhe 1 Fuss 10 Zoll, Breite 1 Fuss 7 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-389","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","75","0075","Nicolaus Berchem","","BERCHEM, NICOLAES PIETERSZ.","","Dutch","","","","","","Ein schöner Wasserfall, auf dem Berge sind einige Rudera, und im Thal Vieh und Figuren.  Ein extra schönes Stück, auf Leinwand gemahlt, auf Holz aufgeklebt","Ein schöner Wasserfall, auf dem Berge sind einige Rudera","","","25H216","Waterfall","","Gemälde","auf Leinwand und auf Holz aufgeklebt","Höhe 3 Fuss 2 Zoll, Breite 2 Fuss 11 Zoll","","","","","","","","","","","","","","",""
"GERMANINV-390","2","Deutschland","Germany","Berlin","Berlin","Gotzkowsky, Johann Ernst","","","","1759/00/00","","","74","0074","David Teniers","","TENIERS, DAVID (THE YOUNGER)","","Flemish","","","","","","Ein alter Leyermann; ganze Figur, auf Holz gemahlt","Ein alter Leyermann; ganze Figur","","","31D16","Old Man","","Gemälde","auf Holz","Höhe 9 Zoll, Breite 7 Zoll","","","","","","","","","","","","","","",""
